chrom	window_start	window_end	WW5-5	WW2-6	WW5-3	WW5-6	WW5-4	WW1-4	WW2-1	WW5-1	WW3-1	WW1-2	BH3-2	WW2-5
OX359249.1	51200000	51400000	0.000175	8.5e-05	3e-05	5.5e-05	0.000105	0.0001	2.5e-05	0.000105	0.00013	0.00015	3.5e-05	3e-05
OX359249.1	51400000	51600000	0.000165	0.000125	0.000115	0.00029	8e-05	0.000165	8e-05	0.00012	0.000175	0.00016	0.000105	0.000105
OX359249.1	51600000	51800000	0.000185	0.00042	0.000175	0.00041	0.000385	0.00022	0.000565	0.000205	0.000315	0.000255	0.0	0.000435
OX359249.1	51800000	52000000	7.5e-05	8.5e-05	8e-05	9e-05	9.5e-05	6.5e-05	9e-05	8.5e-05	8e-05	8.5e-05	5.5e-05	6.5e-05
OX359249.1	52000000	52200000	0.000605	0.00056	0.000595	0.000565	0.000605	0.000585	0.00055	0.00057	0.000575	0.000655	0.00063	0.000525
OX359249.1	52200000	52400000	1.5e-05	5e-05	3e-05	1.5e-05	3.5e-05	6.5e-05	1.5e-05	3e-05	7e-05	3e-05	0.000115	0.000115
OX359249.1	52400000	52600000	0.000955	0.00098	0.000855	0.00106	0.001195	0.00083	0.000995	0.00103	0.00078	0.00129	0.0011	0.00107
OX359249.1	52600000	52800000	0.00029	0.00019	6.5e-05	0.000145	0.000465	0.000315	0.00013	0.0003	0.000365	0.00027	0.00041	0.000345
OX359249.1	52800000	53000000	0.001375	0.001385	0.00144	0.00154	0.001515	0.00176	0.001255	0.00138	0.001635	0.00115	0.001155	0.00129
OX359249.1	53000000	53200000	7e-05	0.00015	0.000165	0.00014	0.00016	0.000135	0.000195	0.00017	0.00016	0.00012	0.00011	9e-05
OX359249.1	53200000	53400000	0.001175	0.00119	5.5e-05	2.5e-05	6e-05	3e-05	0.00041	6e-05	0.000215	4.5e-05	4e-05	0.00023
OX359249.1	53400000	53600000	0.000595	0.00048	0.000165	0.000295	0.000745	0.000275	0.000385	0.000415	0.00072	0.00069	0.0006	0.00028
OX359249.1	53600000	53800000	0.000245	0.00019	0.00018	0.000215	0.00012	0.00024	0.00022	0.000245	0.00021	0.000235	0.000135	0.00022
OX359249.1	53800000	54000000	0.00047	0.000365	0.00025	0.00035	0.000395	0.000445	0.000405	0.00032	0.000405	0.000355	0.00027	0.000465
OX359249.1	54000000	54200000	0.001825	0.00185	0.00181	0.001685	0.001795	0.002295	0.0019	0.00197	0.001945	0.001805	0.001625	0.00169
OX359249.1	54200000	54400000	0.000885	0.001115	0.00102	0.000945	0.000915	0.000985	0.000855	0.000745	0.001035	0.001135	0.00105	0.000705
OX359249.1	54400000	54600000	0.000735	0.00063	0.00065	0.00067	0.00072	0.000715	0.00069	0.001195	0.000725	0.001125	0.00057	0.000675
OX359249.1	54600000	54800000	0.0	0.0	0.0	9.5e-05	0.0001	1e-05	0.0	9.5e-05	9.5e-05	9.5e-05	0.0	9.5e-05
OX359249.1	54800000	55000000	0.0	0.0	0.0	5e-06	0.0	5e-06	0.0	5e-06	0.0	0.0	0.0	0.0
OX359249.1	55000000	55200000	0.000275	0.00033	0.0003	0.00032	0.000295	0.000425	0.000355	0.00032	0.000215	0.00033	0.000235	0.00029
OX359249.1	55200000	55400000	1.5e-05	3.5e-05	2e-05	1.5e-05	2e-05	2e-05	1e-05	3e-05	5e-06	2.5e-05	2e-05	3.5e-05
OX359249.1	55400000	55600000	1e-05	1e-05	0.0	5e-06	6e-05	8e-05	6.5e-05	5.5e-05	5.5e-05	5.5e-05	1e-05	6e-05
OX359250.1	0	200000												
OX359250.1	200000	400000	1e-05	0.000135	5e-06	0.0	0.00043	0.000435	0.00027	2e-05	0.0	0.00028	0.0	0.0001
OX359250.1	400000	600000	0.00021	0.00026	0.000475	0.000435	7.5e-05	0.00041	0.000355	0.00019	0.000115	0.00043	8e-05	0.000155
OX359250.1	600000	800000	0.001135	0.001205	0.0011	0.00106	0.001165	0.00111	0.001125	0.001115	0.00103	0.001085	0.001145	0.00105
OX359250.1	800000	1000000	1e-05	0.0	6.5e-05	7e-05	4e-05	0.0	1.5e-05	5.5e-05	0.0001	6e-05	2e-05	0.00011
OX359250.1	1000000	1200000												
OX359250.1	1200000	1400000	0.000585	0.00061	0.000495	0.00045	0.00052	0.000545	0.00049	0.000415	0.00045	0.00044	0.000375	0.00055
OX359250.1	1400000	1600000	0.000255	0.000285	0.000235	0.000205	0.000275	0.00026	0.000205	0.000325	0.000255	0.000285	0.000375	0.00021
OX359250.1	1600000	1800000	0.000485	0.00051	0.00011	0.00027	0.00043	0.000495	0.00028	0.000225	0.000485	0.000435	0.00035	0.00042
OX359250.1	1800000	2000000	0.001755	0.00096	0.00171	0.00171	0.001725	0.00198	0.000205	0.000965	0.000575	0.00195	0.000445	0.00109
OX359250.1	2000000	2200000	0.000315	0.00124	0.000565	0.001265	0.00164	3.5e-05	0.000525	8.5e-05	0.0002	8e-05	3e-05	0.00033
OX359250.1	2200000	2400000	0.00026	0.002505	0.00037	0.00403	0.00289	0.000195	0.003085	0.00022	0.000335	0.00012	0.000315	0.00023
OX359250.1	2400000	2600000	0.0002	0.0004	0.00017	9e-05	0.000115	0.000245	0.00014	0.00032	0.00011	0.000405	0.00026	0.00016
OX359250.1	2600000	2800000	0.00027	0.000315	0.000365	0.000325	0.000405	0.00031	0.000475	0.000405	0.000295	0.00035	0.000275	0.000515
OX359250.1	2800000	3000000	0.00029	0.00031	0.00035	0.000325	0.00033	0.0003	0.00032	0.00032	0.000155	0.000245	0.0	0.000295
OX359250.1	3000000	3200000	0.000135	0.000145	0.000175	0.0001	0.00033	0.000225	0.0003	0.00019	6e-05	0.000175	0.000145	0.000195
OX359250.1	3200000	3400000	0.001035	0.00115	0.00111	0.001155	0.001345	0.0007	0.001235	0.00108	0.00116	0.000905	0.00105	0.00096
OX359250.1	3400000	3600000	0.00072	0.0007	0.00048	0.0006	0.000845	0.00067	0.000885	0.00019	0.000565	9.5e-05	0.0002	0.000655
OX359250.1	3600000	3800000	0.000435	0.000425	0.000395	0.00032	0.00037	0.000475	0.00045	0.000405	0.000455	0.000495	0.00045	0.00046
OX359250.1	3800000	4000000	0.00063	0.000525	0.000745	0.00053	0.00072	0.00048	0.000495	0.000635	0.00078	0.000485	0.00035	0.000755
OX359250.1	4000000	4200000	8e-05	0.000115	0.00011	4.5e-05	9.5e-05	0.000105	0.00012	8.5e-05	0.000155	3e-05	0.0	9e-05
OX359250.1	4200000	4400000	6e-05	6e-05	3.5e-05	2.5e-05	1.5e-05	6e-05	5e-05	2.5e-05	3e-05	4.5e-05	5e-05	3.5e-05
OX359250.1	4400000	4600000	0.00026	0.000265	0.00041	0.00043	0.00039	0.00025	0.000405	0.00024	0.00023	0.00042	0.000215	0.000415
OX359250.1	4600000	4800000	0.000315	0.00036	0.000255	0.000175	0.00031	0.00042	0.00021	0.00019	0.0004	0.00034	0.00025	0.000205
OX359250.1	4800000	5000000	0.000565	0.000415	0.000685	0.00064	0.00018	0.00067	0.00057	0.000445	0.000605	0.000715	0.000595	0.000675
OX359250.1	5000000	5200000	3e-05	3e-05	0.000105	2e-05	7e-05	2.5e-05	1.5e-05	3e-05	3.5e-05	3e-05	5e-05	2e-05
OX359250.1	5200000	5400000	0.0004	0.00059	0.00048	0.000505	0.00047	0.000535	0.000485	0.00052	0.000685	0.000695	2e-05	0.000655
OX359250.1	5400000	5600000	0.000495	0.000465	0.000495	0.000315	0.00077	0.000415	0.000445	0.000645	0.00047	0.00033	0.00028	0.000375
OX359250.1	5600000	5800000	0.000265	0.000415	0.000255	0.00026	0.000535	0.000245	0.000485	0.000435	0.00019	0.00029	0.000205	0.000335
OX359250.1	5800000	6000000	2.5e-05	3e-05	9.5e-05	5e-06	6e-05	8e-05	7.5e-05	9e-05	5.5e-05	2.5e-05	6e-05	0.000115
OX359250.1	6000000	6200000	0.000255	0.000205	0.00026	0.00037	0.0004	0.000165	0.000205	0.0002	0.000275	0.000335	0.000135	0.000375
OX359250.1	6200000	6400000	3.5e-05	3e-05	4e-05	3.5e-05	3e-05	1.5e-05	4.5e-05	4e-05	3e-05	1e-05	0.0	4.5e-05
OX359250.1	6400000	6600000	2e-05	5e-06	1e-05	5e-06	1e-05	2.5e-05	0.0	0.0	5e-06	0.0	0.0	0.0
OX359250.1	6600000	6800000	1.5e-05	2.5e-05	1e-05	2e-05	1.5e-05	2e-05	2.5e-05	3e-05	2e-05	1e-05	5e-06	2e-05
OX359250.1	6800000	7000000	4.5e-05	6.5e-05	3.5e-05	6e-05	3.5e-05	7.5e-05	4.5e-05	3.5e-05	4.5e-05	5e-06	5.5e-05	4.5e-05
OX359250.1	7000000	7200000	0.000255	0.00073	0.00028	0.000495	0.00062	0.00056	0.00052	0.00063	0.00115	0.00017	0.0	0.00117
OX359250.1	7200000	7400000	0.000285	0.000755	0.000425	0.000145	0.000825	0.00033	0.000385	0.000425	0.00048	4e-05	0.00031	0.000175
OX359250.1	7400000	7600000	0.000155	0.00019	0.00021	0.0002	0.00087	0.00016	0.00024	0.00049	0.00035	0.000705	0.000105	0.00027
OX359250.1	7600000	7800000	0.000295	0.00039	0.00085	0.0002	0.000275	0.00045	0.000355	0.000415	0.000545	0.00045	1e-05	0.000435
OX359250.1	7800000	8000000	0.001015	0.001075	0.000975	0.00096	0.00097	0.00104	0.00097	0.001065	0.00209	0.000925	0.00045	0.001
OX359250.1	8000000	8200000	0.00011	0.000205	0.00018	0.000205	0.00013	0.000105	0.0002	0.000135	0.000135	0.000185	0.000175	0.00017
OX359250.1	8200000	8400000	0.000355	0.00028	0.00035	0.000255	0.000355	0.000275	0.000235	0.00025	0.00027	0.000285	0.000205	0.000265
OX359250.1	8400000	8600000	0.00032	0.000305	0.00031	0.000315	0.00031	0.000315	0.000295	0.000255	0.00029	0.0003	0.00027	0.000255
OX359250.1	8600000	8800000	8e-05	9.5e-05	8e-05	6.5e-05	5.5e-05	5.5e-05	8e-05	5.5e-05	0.000105	5.5e-05	2.5e-05	3.5e-05
OX359250.1	8800000	9000000	9e-05	0.00011	3e-05	9e-05	0.00017	0.000115	0.00012	0.00017	7e-05	0.00017	0.0	0.000165
OX359250.1	9000000	9200000	0.001295	0.001665	0.001615	0.001515	0.000695	0.00034	0.001035	0.001385	0.00142	0.00162	1.5e-05	0.000505
OX359250.1	9200000	9400000	0.00116	0.00131	0.000965	0.0011	0.00098	0.00111	0.001115	0.001335	0.001355	0.001115	5e-06	0.00059
OX359250.1	9400000	9600000	0.000255	0.00014	0.00015	0.00044	0.000195	0.000105	0.00015	0.000355	0.00025	0.00012	2e-05	0.000165
OX359250.1	9600000	9800000	0.00021	0.000175	0.00015	0.000195	0.000165	0.00022	0.00011	0.000265	0.000115	9.5e-05	5e-05	9.5e-05
OX359250.1	9800000	10000000	0.000135	0.00017	0.00029	0.00014	7e-05	0.000135	0.000145	0.000335	0.00017	0.00023	0.0	0.00022
OX359250.1	10000000	10200000	0.000255	0.00063	0.000515	0.000185	0.00023	0.00032	0.00029	0.00052	0.000205	0.00067	5e-06	0.000525
OX359250.1	10200000	10400000	5.5e-05	0.00017	3.5e-05	6e-05	0.00024	0.00015	0.00018	9.5e-05	9e-05	5.5e-05	0.0	1e-05
OX359250.1	10400000	10600000	9.5e-05	6e-05	9.5e-05	0.00011	0.00018	8.5e-05	0.000105	0.000105	0.00019	0.000125	2e-05	6.5e-05
OX359250.1	10600000	10800000	0.000705	0.00068	0.00081	0.00081	0.00079	0.00073	0.000815	0.000745	0.00062	0.00069	0.000595	0.000845
OX359250.1	10800000	11000000	0.00029	0.000295	0.000225	0.00021	0.000335	0.000285	0.00023	0.000245	0.000265	0.000285	0.00023	0.00021
OX359250.1	11000000	11200000	0.000175	0.00015	0.000185	0.00015	0.000155	0.000145	0.000165	0.00017	0.000165	0.000205	0.000195	0.000175
OX359250.1	11200000	11400000	0.00043	0.00032	0.00016	0.00043	0.000205	0.00054	0.000305	0.000195	0.000195	0.00032	2e-05	0.00021
OX359250.1	11400000	11600000	8e-05	0.0001	0.00013	0.000135	0.000125	9e-05	9.5e-05	0.000135	8.5e-05	0.00011	5e-05	0.0001
OX359250.1	11600000	11800000	0.0003	0.00037	0.000295	0.00035	0.000375	0.000235	0.000335	0.000315	0.00036	0.00028	0.00032	0.000375
OX359250.1	11800000	12000000	0.00049	0.000325	0.00096	0.000535	0.000615	0.00052	0.000565	0.000875	0.000415	0.00033	8e-05	0.000735
OX359250.1	12000000	12200000	0.000255	0.000415	0.00038	0.00058	0.000475	0.000415	0.00053	0.00038	0.00053	0.00034	0.0001	0.00033
OX359250.1	12200000	12400000	0.00037	0.00056	0.00049	0.00039	0.000475	0.000225	0.00028	0.000265	0.00037	0.00023	1e-05	0.000545
OX359250.1	12400000	12600000	0.000505	0.000615	0.00093	0.00052	0.0005	0.00062	0.00056	0.0009	0.00082	0.000735	0.00015	0.00052
OX359250.1	12600000	12800000	0.00051	0.00043	0.0005	0.0005	0.00014	0.000505	0.0005	0.00059	0.000135	0.000705	0.00044	0.000455
OX359250.1	12800000	13000000	0.002245	0.00227	0.00218	0.002215	0.002345	0.002515	0.00218	0.00265	0.002155	0.00226	0.00247	0.00237
OX359250.1	13000000	13200000	8.5e-05	0.00018	9.5e-05	0.000155	8.5e-05	0.000175	0.00013	0.000115	0.00015	0.000175	0.0	0.00014
OX359250.1	13200000	13400000	0.00011	0.000175	4.5e-05	0.00014	0.00076	0.000725	0.00014	3.5e-05	0.000765	0.000175	0.000715	0.000115
OX359250.1	13400000	13600000	0.000185	0.000255	9.5e-05	0.00015	0.00021	0.00029	0.000165	0.00029	0.000165	0.00018	0.0	0.00028
OX359250.1	13600000	13800000	0.00038	0.00062	0.00068	0.000665	0.00035	0.00026	0.00064	0.00063	0.00036	0.00127	0.000825	0.000685
OX359250.1	13800000	14000000	0.00065	0.0009	0.000845	0.00057	0.000895	0.000685	0.000505	0.000825	0.00061	0.00096	0.000535	0.00047
OX359250.1	14000000	14200000	0.00036	0.000135	0.000555	0.000535	0.0005	0.00049	0.000345	0.000655	0.00054	0.00054	0.000135	0.00011
OX359250.1	14200000	14400000	0.000265	4e-05	0.00033	0.000165	9e-05	0.000275	0.00013	9e-05	4.5e-05	0.00018	6e-05	0.000145
OX359250.1	14400000	14600000	0.00036	0.000345	0.00037	0.000475	0.0001	0.00054	0.00066	0.000245	0.000275	0.000315	0.0	0.000385
OX359250.1	14600000	14800000	0.000715	0.00109	0.00133	0.00069	0.00075	0.00097	0.00116	0.001155	0.00075	0.001255	5e-05	0.001095
OX359250.1	14800000	15000000	0.000445	0.000415	0.000345	0.00042	0.00106	0.000425	0.000335	0.00103	0.00033	0.000415	0.000355	0.001125
OX359250.1	15000000	15200000	0.00089	0.00101	0.00077	0.000675	0.00089	0.00068	0.0005	0.00079	0.000855	0.00082	3e-05	0.001095
OX359250.1	15200000	15400000	0.00049	0.00031	0.00024	0.000235	0.00036	0.000395	0.00028	0.00016	0.000165	0.000105	0.00012	0.00029
OX359250.1	15400000	15600000	0.000245	0.00022	0.00019	0.000185	8e-05	0.00021	0.00023	0.000185	0.000255	0.000185	0.00023	0.00019
OX359250.1	15600000	15800000	0.000265	0.000345	0.000315	0.00044	0.000215	0.00021	0.000295	0.000345	0.000285	5.5e-05	0.0	0.00023
OX359250.1	15800000	16000000	0.000665	0.00031	0.000895	0.000255	0.00056	0.00039	0.00053	0.00142	4.5e-05	0.000115	0.0	0.00064
OX359250.1	16000000	16200000	6.5e-05	8e-05	6e-05	8e-05	5.5e-05	8e-05	6.5e-05	3e-05	6.5e-05	4.5e-05	5e-05	7.5e-05
OX359250.1	16200000	16400000	0.000645	0.00105	0.000985	0.000555	0.00092	0.000395	0.00015	0.00106	0.001685	0.00082	0.0009	0.00092
OX359250.1	16400000	16600000	0.000735	0.00079	0.000725	0.00079	0.00079	0.00079	0.000755	0.00071	0.000685	0.000625	0.00068	0.000795
OX359250.1	16600000	16800000	0.00015	3e-05	0.000215	0.000335	0.000155	0.001015	0.000315	0.00054	0.00103	0.000225	0.00019	0.000965
OX359250.1	16800000	17000000	0.001095	0.000575	0.00099	0.000925	0.001225	0.001115	0.00121	0.00094	0.001235	0.000765	2.5e-05	0.001295
OX359250.1	17000000	17200000	0.001225	0.00186	0.001915	0.001895	0.001135	0.00111	0.0013	0.00199	0.00128	0.0026	0.00101	0.001085
OX359250.1	17200000	17400000	0.0013	0.00077	0.00099	0.00082	0.001005	0.000815	0.000965	0.000935	0.001115	0.00098	2e-05	0.000725
OX359250.1	17400000	17600000	0.000455	0.000345	0.000325	0.00034	0.00076	0.00064	0.00023	0.00033	0.000505	0.00074	0.0	0.00037
OX359250.1	17600000	17800000	0.00084	0.00162	0.001455	0.001305	0.00146	0.00033	0.00189	0.001665	0.00059	0.00053	0.00052	0.001745
OX359250.1	17800000	18000000	0.0007	0.000675	0.000725	0.00062	0.00075	0.00058	0.00098	0.000925	0.000685	0.00047	0.00087	0.0007
OX359250.1	18000000	18200000	0.000315	0.000435	0.000405	0.000275	0.000495	0.00032	0.00045	0.000375	0.000315	0.00037	0.00039	0.00034
OX359250.1	18200000	18400000	0.000395	0.00042	0.000285	0.000425	0.000165	0.00014	0.000385	0.000475	0.00038	0.00017	1.5e-05	0.0005
OX359250.1	18400000	18600000	0.00087	0.00047	0.00088	0.00086	0.00061	0.000775	0.000735	0.000945	0.000785	0.000745	4.5e-05	0.00076
OX359250.1	18600000	18800000	5e-05	0.000535	4.5e-05	3.5e-05	0.000655	0.000435	0.00041	0.00037	0.000615	0.00059	0.000635	0.00045
OX359250.1	18800000	19000000	0.00044	0.00016	0.000205	8e-05	0.000425	0.000305	0.000315	0.00014	0.000175	0.000245	0.0	0.00031
OX359250.1	19000000	19200000	0.001135	0.00071	0.00091	0.00127	0.000975	0.000855	0.001	0.001175	0.00087	0.000905	1e-05	0.00065
OX359250.1	19200000	19400000	3.5e-05	0.00081	0.000195	7.5e-05	0.000255	0.00017	0.000215	0.00044	0.0009	2e-05	3e-05	0.000215
OX359250.1	19400000	19600000	0.00014	0.000145	0.0001	0.00017	0.00012	9e-05	0.00019	0.000145	0.00014	0.0001	2.5e-05	0.00015
OX359250.1	19600000	19800000	0.00054	4e-05	5.5e-05	6e-05	4e-05	4.5e-05	0.00036	8e-05	0.00014	7.5e-05	0.0004	4.5e-05
OX359250.1	19800000	20000000	0.00024	0.00032	0.00036	0.00023	0.00021	0.00034	0.000225	0.000235	0.00026	0.000395	5e-05	0.000165
OX359250.1	20000000	20200000	0.00025	0.00017	0.0008	0.00076	0.000245	0.000155	0.000385	0.00046	1e-05	0.00013	1e-05	0.000215
OX359250.1	20200000	20400000	0.00016	9e-05	0.0003	0.000365	0.00015	0.00021	0.000305	0.000175	9.5e-05	6.5e-05	5e-06	0.0001
OX359250.1	20400000	20600000	0.000115	4.5e-05	5e-05	3e-05	8e-05	2.5e-05	2.5e-05	4.5e-05	6.5e-05	1e-05	0.0	8e-05
OX359250.1	20600000	20800000	5e-06	1e-05	1e-05	1e-05	1e-05	1.5e-05	6e-05	2e-05	0.0002	2.5e-05	0.0	1.5e-05
OX359250.1	20800000	21000000	0.000515	0.00063	0.000515	0.000475	0.00051	0.00057	0.00062	0.00055	0.0028	0.000505	0.000395	0.000505
OX359250.1	21000000	21200000	0.00011	0.000135	0.000125	7e-05	0.000115	7e-05	0.00011	8e-05	0.00015	8.5e-05	1e-05	0.0001
OX359250.1	21200000	21400000	0.00033	0.00016	7.5e-05	4.5e-05	0.000165	0.00019	5.5e-05	0.00017	0.000135	6.5e-05	5e-06	0.00014
OX359250.1	21400000	21600000	3e-05	4.5e-05	1.5e-05	1.5e-05	4.5e-05	4e-05	0.0	9.5e-05	2.5e-05	7e-05	0.000465	1e-05
OX359250.1	21600000	21800000	9e-05	5.5e-05	0.00027	9e-05	8e-05	6e-05	6e-05	0.00017	0.00019	0.000115	0.00015	0.000115
OX359250.1	21800000	22000000	0.00016	9.5e-05	3e-05	0.000145	3e-05	0.000355	3.5e-05	5e-05	4.5e-05	1.5e-05	0.0	7.5e-05
OX359250.1	22000000	22200000	0.00051	0.00046	0.00074	0.00047	0.000695	0.000695	0.00048	0.00051	0.00103	0.000685	0.000795	0.000865
OX359250.1	22200000	22400000	0.00026	0.00026	0.00035	0.00017	0.000225	0.00025	0.000375	0.000355	0.0002	0.000225	0.0001	0.000295
OX359250.1	22400000	22600000	0.00033	0.00085	0.0005	0.00033	0.00059	0.0007	0.00038	0.000695	0.000385	0.00027	5e-06	0.000605
OX359250.1	22600000	22800000	0.002255	0.00297	0.002815	0.002985	0.00293	0.00308	0.003045	0.002235	0.002235	0.002955	0.00334	0.003155
OX359250.1	22800000	23000000	0.000715	0.0002	0.000185	0.00029	0.000245	0.000235	0.00033	0.000375	0.000245	0.00027	0.0	0.000255
OX359250.1	23000000	23200000	0.00034	0.00086	0.00038	0.00017	9.5e-05	0.00036	0.00043	0.00055	0.000225	9e-05	5e-06	0.000825
OX359250.1	23200000	23400000	0.000565	0.000765	0.000515	0.00066	0.00036	0.0007	0.001005	0.00064	0.00068	0.000575	0.0	0.001115
OX359250.1	23400000	23600000	0.00048	0.00052	0.000545	0.00088	0.001285	0.00082	0.000755	0.000805	0.000755	0.000705	2e-05	0.0008
OX359250.1	23600000	23800000	1e-05	1.5e-05	1e-05	0.0	1e-05	3.5e-05	2e-05	2e-05	1.5e-05	3.5e-05	0.0	1e-05
OX359250.1	23800000	24000000												
OX359250.1	24000000	24200000	8e-05	8e-05	8e-05	1e-05	8e-05	8e-05	9e-05	9e-05	8e-05	9.5e-05	8e-05	8.5e-05
OX359250.1	24200000	24400000	6e-05	4.5e-05	4.5e-05	9.5e-05	5e-05	9e-05	9e-05	7e-05	8.5e-05	6e-05	3.5e-05	6e-05
OX359250.1	24400000	24600000	0.001365	0.00123	0.00122	0.0005	0.001145	0.00132	0.001435	0.00116	0.000935	0.001155	0.00093	0.001135
OX359250.1	24600000	24800000	0.00098	0.00203	0.00093	0.00171	0.00137	0.001335	0.00115	0.001555	0.001645	0.00096	0.001235	0.001125
OX359250.1	24800000	25000000	0.00167	0.00117	0.000955	0.00121	0.001325	0.00125	0.001585	0.00139	0.000995	0.00087	4.5e-05	0.00133
OX359250.1	25000000	25200000	0.00022	0.00022	0.000215	9e-05	0.00018	0.00044	0.000245	0.00018	0.000185	0.00029	0.000465	0.000455
OX359250.1	25200000	25400000	0.000875	0.00051	0.00041	0.000435	0.000405	0.00053	0.00073	0.000355	0.000375	0.001095	0.00067	0.00052
OX359250.1	25400000	25600000	0.00018	0.000155	5e-05	0.000135	0.000125	5.5e-05	0.00021	0.000445	0.0004	0.00037	0.0	0.000145
OX359250.1	25600000	25800000	0.0001	0.00026	0.000255	0.00056	0.000115	0.000125	0.000175	0.00016	0.000235	0.000615	4e-05	0.00035
OX359250.1	25800000	26000000	0.00027	0.00043	0.00029	0.00024	0.000415	0.00031	0.000285	0.000315	0.000265	0.00025	0.000265	0.000465
OX359250.1	26000000	26200000	0.000295	0.00013	0.00018	6.5e-05	0.00015	0.00024	0.000185	6.5e-05	0.00014	0.000195	5.5e-05	0.00037
OX359250.1	26200000	26400000	0.00028	0.00013	0.00017	0.00013	0.00022	0.000185	0.00016	0.000155	0.0001	0.000145	1.5e-05	0.00011
OX359250.1	26400000	26600000	0.003045	0.00116	0.00106	0.0014	0.002145	0.00125	0.001085	0.00177	0.00115	0.00118	0.00099	0.00184
OX359250.1	26600000	26800000	0.000655	0.000525	0.000225	0.002315	0.00088	0.000445	0.002205	0.00088	0.00053	0.002725	0.000385	0.002495
OX359250.1	26800000	27000000	0.00163	0.00033	0.001815	0.00214	0.000485	0.00345	0.002055	6.5e-05	0.00346	0.004595	0.003685	0.00361
OX359250.1	27000000	27200000	0.00067	0.000295	0.00029	0.000155	0.00036	0.000355	0.00038	0.000225	0.000335	0.000485	0.0	0.000465
OX359250.1	27200000	27400000	0.00182	0.000865	0.00161	0.00171	0.001905	0.00141	0.001225	0.001085	0.00211	0.00151	0.000105	0.001815
OX359250.1	27400000	27600000	0.001505	0.00135	0.001415	0.00078	0.00048	0.001495	0.001535	0.00141	0.001535	0.00041	0.000125	0.00053
OX359250.1	27600000	27800000	0.0003	0.000265	0.000255	0.000195	0.00013	0.000265	0.000295	0.000325	0.00028	0.000115	0.00013	0.000115
OX359250.1	27800000	28000000	0.000345	0.00045	0.000365	0.00032	0.000445	0.000405	0.0004	0.000415	0.00042	0.00043	0.000375	0.00043
OX359250.1	28000000	28200000	0.001885	0.00189	0.00203	0.002325	0.00042	0.001855	0.002475	0.001995	0.002185	0.000105	0.00228	0.00201
OX359250.1	28200000	28400000	7e-05	0.000115	4.5e-05	4.5e-05	0.000115	1e-05	6.5e-05	9e-05	3e-05	7.5e-05	5e-06	0.000145
OX359250.1	28400000	28600000	0.000815	0.00069	0.00101	0.00056	0.000605	0.000645	0.000825	0.000705	0.00048	0.000915	0.00055	0.00045
OX359250.1	28600000	28800000	0.00042	5e-05	0.00043	0.000325	0.000255	0.000455	0.000875	0.00045	0.000295	0.00082	0.00033	0.00045
OX359250.1	28800000	29000000	0.00015	0.00028	0.000135	0.000335	0.00015	0.000235	0.00016	0.000175	0.00013	0.000155	0.000285	0.000275
OX359250.1	29000000	29200000	0.000495	0.000435	0.00047	0.000505	0.000495	0.000465	0.000475	0.00051	0.000505	0.00047	0.000435	0.000455
OX359250.1	29200000	29400000	1.5e-05	1.5e-05	1.5e-05	2.5e-05	2e-05	2.5e-05	1.5e-05	1.5e-05	2.5e-05	5e-05	0.0	1e-05
OX359250.1	29400000	29600000	0.000285	0.00015	0.000405	0.0004	0.000125	0.00012	1.5e-05	0.00026	0.000125	5e-05	0.0	0.00024
OX359250.1	29600000	29800000	5.5e-05	1e-05	2e-05	2.5e-05	3e-05	4.5e-05	2.5e-05	2e-05	3.5e-05	3e-05	0.0	1.5e-05
OX359250.1	29800000	30000000	0.000255	0.000265	0.00023	0.00021	0.0002	0.000225	0.00022	0.00018	0.000225	0.0002	0.00018	0.000215
OX359250.1	30000000	30200000	2.5e-05	5e-06	3e-05	2e-05	3.5e-05	3e-05	1.5e-05	0.0	2e-05	2.5e-05	5e-06	1.5e-05
OX359250.1	30200000	30400000	0.00131	0.00118	0.00121	0.00134	0.00125	0.00128	0.00121	0.00118	0.001225	0.001225	0.001155	0.001205
OX359250.1	30400000	30600000	0.00128	0.00131	0.00128	0.00121	0.00138	0.001165	0.001345	0.00114	0.001345	0.00125	0.001145	0.001295
OX359250.1	30600000	30800000	0.00038	0.000355	0.00043	0.00042	0.000415	0.000275	0.000455	0.00036	0.000365	0.00032	0.000285	0.000375
OX359250.1	30800000	31000000	0.000845	0.000875	0.000875	0.0008	0.00082	0.00088	0.00084	0.000875	0.00084	0.000865	0.000895	0.000905
OX359250.1	31000000	31200000	6.5e-05	4e-05	5e-05	5e-05	3e-05	5.5e-05	3e-05	2.5e-05	3e-05	2e-05	1.5e-05	3e-05
OX359250.1	31200000	31400000	3e-05	3.5e-05	4e-05	4.5e-05	3e-05	6.5e-05	6.5e-05	4e-05	5e-05	4e-05	5e-06	3e-05
OX359250.1	31400000	31600000	0.00025	0.000685	7.5e-05	0.000135	0.000315	0.000535	0.000215	0.000105	0.00047	0.00051	2e-05	0.000365
OX359250.1	31600000	31800000	1.5e-05	2e-05	2e-05	1e-05	2.5e-05	5e-05	3e-05	5e-06	2.5e-05	3.5e-05	0.0	5e-05
